time,open,high,low,close,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Shapes,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Shapes,peak_price,weak_price,grow_price,valley_price,Basis,Upper,Lower,Knn Classifier Line,Average Knn Classifier Line,Volume,Plot,Oversold/Overbought Cross,Histogram,MACD,Signal,Plot,ebb,ebb_highlight,flow,flow_highlight
2021-08-03,39146.86,39780,37642.03,38207.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,42599,32077,36600,28805,35624.90549999995,43623.69968105205,27626.11131894785,38769.487977777724,38685.93270232012,57117.435853,82.06554995888308,NaN,453.37422427099636,1680.961866934631,1227.5876426636346,5500.919294117586,58.43126467469841,NaN,58.6378455804898,NaN
2021-08-04,38207.04,39969.66,37508.56,39723.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,42599,32077,36600,28805,36017.06449999994,44012.054241106234,28022.07475889365,38990.46899999995,38693.40174160705,52329.35243,81.7778209658059,NaN,359.17454175755006,1676.5558198605722,1317.3812781030222,5042.958323529354,57.87582545961194,NaN,59.22400496704568,NaN
2021-08-05,39723.17,41350,37332.7,40862.46,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42599,32077,36600,28805,36490.99399999995,44454.89364350568,28527.094356494214,39271.5725555555,38713.45267344157,84343.755621,82.70165753735355,NaN,341.99935711018543,1744.8804744907538,1402.8811173805684,4389.844794117591,57.1055646983194,NaN,63.3003379071974,NaN
2021-08-06,40862.46,43392.43,39853.86,42836.87,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43392.43,32077,36600,28805,37056.83399999995,45134.891270665365,28978.77672933454,39562.076311111065,38740.34779330607,75753.941347,83.3873084312242,NaN,426.51854694248004,1936.0293010586684,1509.5107541161883,4292.020588235231,64.41697930707647,NaN,68.34320793772093,NaN
2021-08-07,42836.87,44700,42446.41,44572.54,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44700,32077,36600,28805,37696.53299999995,46023.79437920612,29369.271620793785,39915.60391111106,38774.48173743995,73396.740808,84.04547666054378,NaN,554.1392138547005,2202.184771434564,1648.0455575798635,4842.2869117646405,70.06713221336928,NaN,71.08273373222674,71.08273373222674
2021-08-08,44572.54,45310,43261,43794.37,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45310,32077,36600,28805,38344.26899999996,46449.72325595685,30238.81474404306,40190.8931555555,38808.78934269115,69329.092698,84.57994290850958,NaN,540.3945739729554,2323.5387750460577,1783.1442010731023,5660.835823529349,71.59340841251634,NaN,72.2875823306832,72.2875823306832
2021-08-09,43794.36,46454.15,42779,46253.4,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46454.15,32077,36600,28805,39167.42149999995,46969.02602251368,31365.816977486225,40494.694688888834,38849.84344250399,74587.884845,83.64435220377585,NaN,644.1242879942658,2588.2995610659345,1944.1752730716687,6533.648382352883,69.34039507095363,NaN,74.43884540651891,74.43884540651891
2021-08-10,46248.87,46700,44589.46,45584.99,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46700,32077,36600,28805,39839.44549999996,47417.79281339705,32261.098186602867,40920.2493555555,38904.59008698724,53814.643421,83.2396519402659,NaN,614.9929640961582,2712.916478191866,2097.923514095708,7464.139088235235,72.80254287553134,NaN,74.88991058084031,74.88991058084031
2021-08-11,45585,46743.47,45341.14,45511,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46743.47,32077,36600,28805,40500.60399999995,47621.75225792244,33379.45574207746,41596.11342222217,38980.82527191416,52734.901977,82.49464117224002,NaN,540.6468300731985,2773.732051687206,2233.0852216140074,7964.471529411698,74.1097489474029,NaN,74.97400251432711,74.97400251432711
2021-08-12,45510.67,46218.12,43770,44399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46743.47,32077,36600,28805,41038.84949999995,47608.599496031384,34469.09950396852,42463.65711111105,39077.66909314254,55266.108781,75.9308039214485,NaN,374.38265951034055,2701.063546001933,2326.6808864915924,7901.185911764645,66.87465937050948,NaN,71.84264833735438,71.84264833735438
2021-08-13,44400.06,47886,44217.39,47800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47886,32077,36600,28805,41715.94249999996,48140.49090746091,35291.39409253901,43375.98926666661,39188.767231279686,48239.370431,75.42141921270117,NaN,446.37770995024675,2884.6530239294007,2438.275313979154,7889.180647058754,67.83754312111262,NaN,75.36104306890124,75.36104306890124
2021-08-14,47799.99,48144,45971.03,47068.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48144,32077,36600,28805,42300.31699999996,48433.227823338006,36167.40617666191,44181.16737777772,39307.78501998742,46114.359022,75.62584294877016,NaN,399.19168211253645,2937.2649166198244,2538.073234507288,7992.919235294052,71.35263758773041,NaN,75.86346350457076,75.86346350457076
2021-08-15,47068.5,47372.27,45500,46973.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48144,32077,36600,28805,42787.12799999995,48779.353024305994,36794.90297569391,44826.20111111105,39431.926439587674,42110.711334,76.10388768328278,NaN,319.5080826094277,2937.4583377690724,2617.9502551596447,7775.678176470508,69.16601735650593,NaN,71.18741951203667,71.18741951203667
2021-08-16,46973.82,48053.83,45660,45901.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48144,32077,36600,28805,43109.298999999955,49043.47066547201,37175.127334527904,45209.389488888824,39553.58503079592,52480.574014,75.19482586025114,NaN,160.50109278831542,2818.576621145039,2658.0755283567237,7524.312235294048,69.50784528466237,NaN,72.78296825566973,72.78296825566973
2021-08-17,45901.3,47160,44376,44695.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48144,32077,36600,28805,43343.11849999995,49138.79809626015,37547.438903739756,45280.94431111104,39665.306463513334,57039.341629,74.40493303825625,NaN,-48.73029056977566,2597.162665144504,2645.8929557142797,7283.924205882278,63.43060386008267,NaN,67.50350513206004,NaN
2021-08-18,44695.95,46000,44203.28,44705.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48144,32077,36600,28805,43577.55899999996,49192.52561499333,37962.59238500659,45264.723111111045,39774.7934675764,54099.415985,68.16467806556328,NaN,-200.8439898591805,2394.837968390304,2595.6819582494845,6713.250999999931,62.63724874463113,NaN,61.289990865404526,NaN
2021-08-19,44699.37,47033,43927.7,46760.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,48144,32077,36600,28805,43805.27149999996,49547.29046270518,38063.252537294735,45339.76297777771,39889.594718224864,53411.75392,67.37150710664409,NaN,-178.15531378128662,2372.9878160228764,2551.143129804163,5990.5897647058155,61.31942715175486,NaN,64.42993984204298,NaN
2021-08-20,46760.62,49382.99,46622.99,49322.47,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49382.99,32077,36600,28805,44198.30349999996,50309.14938259801,38087.45761740191,45657.87722222215,40018.18520386037,56850.352228,66.98256471602731,NaN,-14.362298125050984,2533.1902571478495,2547.5525552729005,5820.346794117584,68.336094847577,NaN,70.32672352291877,70.32672352291877
2021-08-21,49322.47,49757.04,48222,48821.87,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49757.04,32077,36600,28805,44647.124999999956,50731.75019400125,38562.49980599866,45922.373933333256,40144.203879783156,46745.136584,66.1033484482835,NaN,33.88021342195634,2589.902822050346,2556.0226086283897,5740.469705882286,71.62468034837947,NaN,71.14665047340839,71.14665047340839
2021-08-22,48821.88,49500,48050,49239.22,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49757.04,32077,36600,28805,45151.69499999996,50997.48805253565,39305.90194746428,46180.415222222146,40270.53190885416,37007.887795,59.508058293645384,NaN,65.67316004807753,2638.1140586884867,2572.440898640409,5823.5820588234565,70.77319841982275,NaN,69.72094872079072,NaN
2021-08-23,49239.22,50500,49029,49488.85,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50500,32077,36600,28805,45715.78499999996,50913.5797404908,40517.99025950912,46460.46393333326,40400.93761734374,52462.541954,58.57537820942278,NaN,74.63601827374623,2665.735921482592,2591.0999032088457,6179.860970588168,72.75831336706875,NaN,72.06619418858983,72.06619418858983
2021-08-24,49488.85,49860,47600,47674.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50500,32077,36600,28805,46113.32649999995,50582.060020843164,41644.59297915674,46826.926377777716,40540.5246783302,51014.594748,51.139773783655095,NaN,-63.10019146088871,2512.2246638827346,2575.3248553436233,6313.329352941102,65.73948115182684,NaN,68.41398545866299,NaN
2021-08-25,47674.01,49264.3,47126.28,48973.32,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50500,32077,36600,28805,46518.86949999996,50447.394865166134,42590.34413483378,47311.68228888883,40691.87934476359,44655.830342,50.760801635891625,NaN,-86.6825793692633,2466.9716311320444,2553.6542105013077,5879.859499999926,63.550824666045465,NaN,65.10662525208542,NaN
2021-08-26,48973.32,49352.84,46250,46843.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50500,32077,36600,28805,46719.21949999996,50266.39472208221,43172.04427791772,47434.50648888883,40825.64757120165,49371.277774,50.96460210165771,NaN,-256.09722140075246,2233.532683750367,2489.6299051511196,5200.643617646987,59.59815936801754,NaN,65.37455967401038,NaN
2021-08-27,46843.86,49149.93,46348,49069.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50500,32077,36600,28805,46944.08749999995,50488.61606864394,43399.55893135596,47707.11279999993,40969.97204644428,42068.104965,50.629194208792846,NaN,-229.49544382136946,2202.7606003744077,2432.256044195777,4589.601470588161,59.89855714106852,NaN,64.15868281533079,NaN
2021-08-28,49069.9,49299,48346.88,48895.35,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50500,32077,36600,28805,47199.13649999996,50527.92363755412,43870.34936244579,48005.2052666666,41119.26426551539,26681.063786,49.27669970660038,NaN,-234.1052219058397,2139.6245168134774,2373.729738719317,3983.6900588234566,65.52846749101624,NaN,64.67843018122485,NaN
2021-08-29,48895.35,49632.27,47762.54,48767.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50500,32077,36600,28805,47324.857999999964,50690.99474392413,43958.7212560758,48149.98902222215,41262.94718020508,32652.283473,49.86310928434319,NaN,-254.50122834292688,2055.6032032906587,2310.1044316335856,3658.9500294116806,62.75481461331478,NaN,65.8700418419441,NaN
2021-08-30,48767.84,48888.61,46853,46982.91,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50500,32077,36600,28805,47394.753999999964,50670.3138500085,44119.19414999143,48211.58359999993,41402.45756326764,40288.35083,50.7155589600584,NaN,-388.9138807528325,1823.962080692545,2212.8759614453775,3302.6412647058023,58.59723931870448,NaN,60.930439978389124,NaN
2021-08-31,46982.91,48246.11,46700,47100.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50500,32077,36600,28805,47474.24849999996,50638.356622752275,44310.14037724764,48256.56251111104,41538.70163200228,48645.52737,51.19319935498371,NaN,-465.41877876124045,1631.1024879938268,2096.5212667550672,3012.348999999922,57.90230582815705,NaN,56.95641968030395,NaN
2021-09-01,47100.89,49156,46512,48810.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50500,32077,36600,28805,47694.82449999995,50572.785368802324,44816.86363119758,48231.4089555555,41671.35035269557,49904.65528,59.140560220302646,NaN,-398.9815368417544,1597.7943457028741,1996.7758825446285,2796.591294117563,57.00766149722482,NaN,60.85064292321155,NaN
2021-09-02,48810.51,50450.13,48584.06,49246.64,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50500,32077,36600,28805,47767.15649999996,50723.69924136298,44810.613758636944,48220.08053333327,41802.69267230832,54410.770538,59.456820680018204,NaN,-326.79675428895825,1588.2799396834307,1915.076693972389,2664.771558823457,63.67029063873936,NaN,65.6154902447094,NaN
2021-09-03,49246.63,51000,48316.84,49999.14,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51000,32077,36600,28805,47913.68799999996,51004.640562236826,44822.73543776309,48359.41322222215,41939.663345528825,59025.644157,59.69839762151577,NaN,-233.85810181083366,1622.754066708847,1856.6121685196806,2623.611470588163,62.32877881274114,NaN,67.42940491296272,NaN
2021-09-04,49998,50535.69,49370,49915.64,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51000,32077,36600,28805,48060.77899999996,51237.6228242149,44883.935175785016,48524.76115555549,42076.84678528491,34664.65959,58.95844904680872,NaN,-185.6018805024471,1624.6098178916218,1810.211698394069,2777.009470588171,65.42106294446936,NaN,64.34276185985752,NaN
2021-09-05,49917.54,51900,49450,51756.88,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51900,32077,36600,28805,48353.55849999996,51751.94213243241,44955.17486756752,48678.73348888882,42212.84549624587,40544.835873,65.23204532647136,NaN,-44.62597778384543,1754.4292261642622,1799.0552039481076,3091.2221470587538,65.65171380553457,NaN,68.85430230440744,NaN
2021-09-06,51756.88,52780,50969.33,52663.9,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52780,32077,36600,28805,48751.95599999996,52209.45767355414,45294.45432644578,48863.5721777777,42350.62469965428,49249.667081,65.188539766485,NaN,87.55660893034405,1908.5009651110377,1820.9443561806936,3512.188970588162,69.77510928194408,NaN,71.37050239506362,71.37050239506362
2021-09-07,52666.2,52920,42843.05,46863.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,48859.87799999996,51916.95299623417,45802.80300376575,48986.366333333266,42485.64831899453,123048.802719,58.68465716612109,NaN,-220.93826989294234,1544.7715188145157,1765.709788707458,2916.1804117646316,41.251129722519025,NaN,71.76136210116411,71.76136210116411
2021-09-08,46868.57,47340.99,44412.02,46048.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,48824.26249999997,51992.896238829264,45655.62876117067,48950.19453333327,42611.88686594797,65069.3152,51.058687559946414,NaN,-470.8507727389765,1177.1463227837376,1647.997095522714,1967.5869705881705,45.8535582596859,NaN,45.24971116326656,NaN
2021-09-09,46048.31,47399.97,45513.08,46395.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,48677.895999999964,52007.31520504888,45348.47679495105,48726.34077777771,42724.92512196235,50651.66002,57.819426570145815,NaN,-595.6989069651954,903.3734618162198,1499.0723687814152,1126.1647352940563,48.880178237951746,NaN,45.47903118579755,NaN
2021-09-10,46395.14,47033,44132.29,44850.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,48479.34799999996,52201.224633640406,44757.47136635952,48398.24228888882,42827.30778618976,49048.26618,51.68996041099885,NaN,-754.9396853746191,555.3977620631413,1310.3374474377604,48.592558823474974,45.44921775387954,NaN,44.237502834021356,NaN
2021-09-11,44842.2,45987.93,44722.22,45173.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,52920,32077,36600,28805,48276.07149999996,52245.5896326636,44306.553367336324,47910.169622222165,42913.91345046597,30440.4081,47.8551188030483,NaN,-806.5205653489252,302.1867407516038,1108.707306100529,-1286.7835294118267,47.15584024372957,NaN,40.819934238605576,NaN
2021-09-12,45173.68,46460,44742.06,46025.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,52920,32077,36600,28805,48102.89099999996,52147.16972598957,44058.612274010346,47429.45337777771,42991.45152812331,32094.28052,52.23244056596039,NaN,-752.335262133682,168.2882284334264,920.6234905671084,-1771.8370882353556,47.2156493804488,NaN,42.963444805942046,NaN
2021-09-13,46025.23,46880,43370,44940.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,52920,32077,36600,28805,47966.22699999996,52237.590584788646,43694.86341521128,46992.73235555549,43060.834604227515,65429.15056,50.73179621040843,NaN,-756.53834942485,-25.04944621395407,731.488903210896,-1906.851911764752,43.54513993066102,NaN,44.87644483533486,NaN
2021-09-14,44940.72,47250,44594.44,47111.52,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,47873.13699999996,52133.78735295073,43612.48664704919,46711.80935555548,43128.83001880963,44855.85099,56.874575715483275,NaN,-587.6478709773198,-3.0709355107537704,584.576935466566,-2010.1810000000623,47.469770364772685,NaN,46.57637909260284,NaN
2021-09-15,47103.28,48500,46682.32,48121.41,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,47937.01399999996,52172.255448917655,43701.772551082264,46661.16997777772,43202.06976510011,43204.71174,56.46026089564278,NaN,-391.8657744219161,94.74471743917093,486.61049186108704,-1684.8632941177202,53.41654933077768,NaN,51.96575914119232,NaN
2021-09-16,48121.4,48557,47021.1,47737.82,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,47870.40999999996,52074.0721262294,43666.74787377052,46803.0045555555,43281.18018979811,40725.08895,55.52431411726787,NaN,-277.52725044015665,139.70142881089123,417.2286792510479,-1249.1669705883105,54.32018577756747,NaN,52.20254718489224,NaN
2021-09-17,47737.81,48150,46699.56,47299.98,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,47790.64149999996,51973.977596153956,43607.30540384597,46944.83913333326,43358.70840600215,34461.92776,48.877447888654146,NaN,-223.05936180630687,138.40447699316428,361.46383879947115,-895.2188823530159,53.264101407369836,NaN,50.29600438076321,NaN
2021-09-18,47299.98,48843.2,47035.56,48292.74,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,47766.886999999966,51933.11849814494,43600.65550185499,47073.54902222216,43435.36567121545,30906.47038,48.49712338386289,NaN,-117.16657698429788,215.00561756909883,332.1721945533967,-376.5559705883061,54.26474050859606,NaN,53.41658237375059,NaN
2021-09-19,48292.75,48372.83,46829.18,47241.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52920,43370,48843.2,43370,47779.82899999996,51937.838704309215,43621.81929569071,47216.06959999994,43514.24229779114,29847.24349,43.0866403809861,NaN,-114.75304235529285,188.73089160928066,303.4839339645735,-62.68397058831033,53.50694841551109,NaN,51.07340948339255,NaN
2021-09-20,47241.75,47347.25,42500,43015.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52920,43370,48843.2,42500,47575.56549999996,52219.86267367375,42931.26832632617,46982.57917777773,43572.655098501986,78003.524443,34.22472077492252,NaN,-379.6932901928058,-171.13267877643375,208.56061141637207,-571.3564117647766,40.675224290208426,NaN,46.30403239802366,NaN
2021-09-21,43016.64,43639,39600,40734.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,52920,43370,48843.2,39600,47171.75849999996,52646.481977041185,41697.035022958735,46507.36864444439,43613.97269653194,84534.080485,36.832425141465,NaN,-673.3333697974718,-633.1061008304678,40.22726896700411,-1702.8505294118295,34.676167647132075,NaN,33.95663132772289,NaN
2021-09-22,40734.09,44000.55,40565.39,43543.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,46886.60699999997,52491.87392478202,41281.340075217915,46133.42851111106,43654.46394260131,58349.05542,45.621583723269865,NaN,-643.1722836705432,-763.7380856211748,-120.56580195063168,-2637.171941176537,37.956650150357774,NaN,35.75540846090357,NaN
2021-09-23,43546.37,44978,43069.09,44865.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,52920,32077,36600,28805,46629.912999999964,52110.336930972524,41149.489069027404,45760.640999999945,43688.138297082616,48699.57655,45.27186338511589,NaN,-505.107954514683,-751.9507450939855,-246.84279057930246,-3303.296441176535,45.58836327461591,NaN,40.475543744826574,NaN
2021-09-24,44865.26,45200,40675,42810.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,52920,32077,36600,28805,46274.659499999965,51778.15857538374,40771.16042461619,45340.97659999994,43710.91299114097,84113.426292,43.29011515637095,NaN,-520.9684111892922,-898.0533045659176,-377.0848933766255,-4057.9968529412436,40.462967615546354,NaN,41.5263465186013,NaN
2021-09-25,42810.58,42966.84,41646.28,42670.64,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,45820.34749999996,50924.242824997156,40716.45217500276,44829.27091111105,43717.50041798482,33594.57189,43.22646895474078,NaN,-509.09160789506797,-1013.4494032454604,-504.35779535039245,-4391.161617647129,43.25052551943074,NaN,34.85978324869714,NaN
2021-09-26,42670.63,43950,40750,43160.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,45345.197499999966,49491.80664911517,41198.58835088476,44477.20508888884,43723.9560962918,49879.99765,44.381755316139106,NaN,-439.0746527522739,-1053.2011112907348,-614.126458538461,-4026.988088235361,41.327606858009815,NaN,39.46720583354685,NaN
2021-09-27,43160.9,44350,42098,42147.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,45109.37849999997,49417.04405902616,40801.71294097378,43999.11364444439,43716.32812103263,39776.84383,51.642414203975065,NaN,-431.25588235518273,-1153.1963114824393,-721.9404291272566,-3676.840911764768,45.268864738163174,NaN,41.286761542336606,NaN
2021-09-28,42147.35,42787.38,40888,41026.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,44858.289999999964,49490.934644279536,40225.64535572039,43549.44204444438,43701.373985278646,43372.2624,45.35936299916675,NaN,-468.6937652728361,-1307.8076357183018,-839.1138704454656,-3927.0236764706424,42.508556578636956,NaN,36.651782195829824,NaN
2021-09-29,41025.01,42590,40753.88,41524.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,44614.74699999997,49407.95955321473,39821.534446785205,43199.58413333328,43683.22951223974,33511.53487,44.14661971198424,NaN,-428.17475836525443,-1374.3323184020337,-946.1575600367793,-3999.8568529412296,42.20138745883079,NaN,36.100486641791676,NaN
2021-09-30,41524.29,44141.37,41410.17,43824.1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,44563.40649999997,49367.38538585503,39759.42761414491,43043.39806666661,43668.93734866161,46381.22781,44.247769510356186,NaN,-224.93752399001994,-1227.3294650243042,-1002.3919410342843,-3759.7444117647683,44.321578687035604,NaN,43.31717287881367,NaN
2021-10-01,43820.01,48495,43283.03,48141.61,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,44711.80249999997,49759.21238150203,39664.39261849791,43315.87719999995,43676.36428835505,66244.87492,51.97275486262032,NaN,198.91125155208147,-753.7528765941825,-952.6641281462639,-2965.6495000000577,49.96246956046953,NaN,57.740994848833076,NaN
2021-10-02,48141.6,48336.59,47430.18,47634.9,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52920,32077,36600,28805,44792.28549999997,49970.539321931465,39614.03167806847,43850.55255555549,43699.374462587955,30508.98131,51.93185552209229,NaN,430.4924048306351,-414.54862210797,-845.0410269386051,-2009.8307352941774,59.6990269906344,NaN,57.17093571198904,NaN
